Swiss-Prot_ID	DeepPhase_score
Q08209	0.38334408
Q08211	0.9989901
Q08257	0.36498272
Q08334	0.84248686
Q08345	0.47426468
Q08378	0.8811436
Q08379	0.9960257
Q08397	0.24769473
Q08431	0.48719266
Q08499	0.49370006
Q08629	0.5557249
Q08722	0.98754
Q08752	0.49765807
Q08828	0.76569146
Q08945	0.52078843
Q08999	0.89045966
Q08AD1	0.51447785
Q08AE8	0.33105022
Q08AF3	0.7075207
Q08AI8	0.9806338
Q08AM6	0.46792755
Q08AN1	0.8085433
Q08ER8	0.42386466
Q08J23	0.5552106
Q09013	0.99985754
Q09019	0.29439273
Q09028	0.5119019
Q09161	0.5330888
Q09428	0.9744801
Q09472	0.6811692
Q09666	0.99773043
Q09FC8	0.9796556
Q0D2J5	0.23404777
Q0D2K2	0.6486087
Q0GE19	0.9924126
Q0IIM8	0.39151433
Q0JRZ9	0.43746945
Q0P641	0.47713995
Q0P651	0.37188876
Q0P6D6	0.52655816
Q0P6H9	0.9832351
Q0PNE2	0.35038072
Q0VAA5	0.4176781
Q0VAM2	0.4574264
Q0VAQ4	0.29678425
Q0VD86	0.87433326
Q0VDD7	0.30990735
Q0VDD8	0.3914236
Q0VDG4	0.9183436
Q0VDI3	0.25026953
Q0VF96	0.25698268
Q0VG06	0.39745623
Q0VGE8	0.98841256
Q0VGL1	0.99537367
Q0ZLH3	0.46463734
Q10469	0.47435394
Q10471	0.8987835
Q10567	0.87193507
Q10570	0.49173743
Q10571	0.46500966
Q10589	0.6051982
Q10713	0.55280423
Q10981	0.3950423
Q11130	0.4907935
Q12756	0.52592164
Q12765	0.3628839
Q12766	0.99983835
Q12767	0.99986386
Q12768	0.50942165
Q12772	0.9110038
Q12774	0.63908374
Q12778	0.31629118
Q12788	0.99996567
Q12789	0.99992394
Q12796	0.92676073
Q12797	0.375613
Q12800	0.8090762
Q12802	0.560599
Q12805	0.45819998
Q12816	0.998657
Q12824	0.7836021
Q12830	0.35969278
Q12834	0.41893467
Q12840	0.27753648
Q12841	0.83321756
Q12846	0.34194368
Q12849	0.76834774
Q12852	0.35040164
Q12857	0.8425006
Q12864	0.6192536
Q12866	0.5272755
Q12870	0.8440288
Q12872	0.70509714
Q12873	0.896895
Q12874	0.4715543
Q12887	0.4241985
Q12888	0.9999287
Q12893	0.6847525
Q12894	0.34616464
Q12899	0.37381655
Q12901	0.78388864
Q12904	0.36654678
Q12905	0.60949385
Q12906	0.8940276
Q12912	0.967883
Q12918	0.6099878
Q12923	0.4717613
Q12926	0.4700483
Q12929	0.6765825
Q12931	0.56124693
Q12933	0.36283648
Q12934	0.342447
Q12946	0.3359349
Q12948	0.31327662
Q12950	0.4419546
Q12951	1.0
Q12955	0.79466623
Q12959	0.999694
Q12962	0.884415
Q12967	0.5146563
Q12968	0.32838717
Q12972	0.58217037
Q12979	0.47749764
Q12980	0.40658835
Q12981	0.36498335
Q12983	0.443011
Q12986	0.51526517
Q12996	0.34134796
Q13009	0.38747793
Q13011	0.927496
Q13015	0.13485597
Q13017	0.18287732
Q13018	0.28061357
Q13029	0.6892296
Q13033	0.5837437
Q13043	0.9999956
Q13045	0.54727286
Q13049	0.92648494
Q13057	0.87730026
Q13061	0.32571217
Q13064	0.4568596
Q13065	0.4358411
Q13077	0.3747997
Q13084	0.6458737
Q13085	0.74844074
Q13087	0.4662737
Q13093	0.9028439
Q13107	0.99681073
Q13111	0.2462054
Q13112	0.4364112
Q13113	0.9549083
Q13115	0.7374867
Q13123	0.9952905
Q13126	0.5734283
Q13127	0.40474418
Q13129	0.4741342
Q13131	0.99385566
Q13136	0.5186081
Q13137	0.9503273
Q13144	0.40350553
Q13145	0.91966194
Q13148	0.90116626
Q13151	0.5862668
Q13153	0.7270061
Q13155	0.6136786
Q13158	0.43481195
Q13162	0.56539965
Q13163	0.9990237
Q13164	0.264819
Q13177	0.8009018
Q13185	0.94149464
Q13188	0.79355955
Q13190	0.6518745
Q13191	0.29028034
Q13201	0.42040884
Q13202	0.44037178
Q13203	0.5847474
Q13206	0.9583839
Q13207	0.4788119
Q13216	0.44238645
Q13217	0.36744246
Q13219	0.6111286
Q13227	0.52150667
Q13228	0.93119836
Q13232	0.49646217
Q13233	0.081534855
Q13239	0.21423377
Q13242	0.35314533
Q13243	0.51515394
Q13247	0.9419523
Q13255	0.75912744
Q13257	0.2204084
Q13261	0.3773637
Q13263	0.5838408
Q13268	0.40426964
Q13277	0.9999794
Q13283	0.7262792
Q13287	0.36012954
Q13304	0.95504606
Q13309	0.45249063
Q13310	0.633694
Q13315	0.44820622
Q13322	0.62623173
Q13325	0.48226255
Q13326	0.4782949
Q13330	0.9300896
Q13332	0.37186226
Q13336	0.9948421
Q13342	0.93051505
Q13347	0.6082646
Q13351	0.1472677
Q13352	0.39483094
Q13356	0.41051075
Q13362	0.52283466
Q13363	0.4861596
Q13368	0.7412168
Q13370	0.367993
Q13371	0.7571373
Q13393	0.35826197
Q13394	0.5904881
Q13395	0.98066264
Q13398	0.8524095
Q13402	0.1846626
Q13404	0.3380542
Q13409	0.9142248
Q13415	0.72572106
Q13416	0.9803586
Q13418	0.37544724
Q13421	0.9874071
Q13422	0.4232456
Q13423	0.48614427
Q13426	0.5612123
Q13427	0.9420304
Q13428	0.99999857
Q13435	0.6790918
Q13438	0.20404941
Q13439	0.8320635
Q13442	0.45387885
Q13443	0.6063527
Q13444	0.8949234
Q13449	0.5246452
Q13451	0.48046988
Q13459	0.49088487
Q13469	0.40229866
Q13470	0.25933072
Q13474	0.8244909
Q13478	0.6315551
Q13480	0.6797449
Q13485	0.31757554
Q13487	0.41081902
Q13488	0.7194089
Q13489	0.36032853
Q13490	0.5117859
Q13492	0.97916996
Q13495	0.51878816
Q13496	0.7109714
Q13501	0.9999945
Q13503	0.4913115
Q13505	0.7875356
Q13506	0.5640153
Q13515	0.44384342
Q13516	0.37197304
Q13523	0.89807695
Q13526	0.68925864
Q13535	0.35595182
Q13546	0.35367024
Q13547	0.51831865
Q13554	0.33013982
Q13555	0.71847886
Q13557	0.33013982
Q13561	0.34530753
Q13563	0.61700857
Q13564	0.49185577
Q13569	0.5496431
Q13571	0.37308574
Q13572	0.23025915
Q13573	0.9985006
Q13574	0.35446078
Q13576	0.76327455
Q13585	0.62232566
Q13586	0.43704233
Q13588	0.6136302
Q13595	0.81775504
Q13596	0.99485344
Q13601	0.9998091
Q13608	0.78989756
Q13610	0.99785125
Q13613	0.32145733
Q13614	0.49661642
Q13615	0.86836183
Q13616	0.77796626
Q13617	0.52517635
Q13619	0.5306644
Q13620	0.5306644
Q13621	0.33574834
Q13625	0.5403548
Q13627	0.7676004
Q13630	0.76386404
Q13635	0.48526168
Q13637	0.91197574
Q13641	0.84180206
Q13642	0.46111384
Q13643	0.56272185
Q13671	0.66219896
Q13683	0.38751897
Q13685	0.7587274
Q13702	0.38671836
Q13705	0.95303637
Q13724	0.29163632
Q13751	0.78394574
Q13753	0.48424515
Q13761	0.84441036
Q13769	0.53837687
Q13772	0.99996305
Q13794	0.4463522
Q13795	0.44172758
Q13796	0.63374144
Q13797	0.4726935
Q13813	0.7830661
Q13822	0.64532906
Q13823	0.99992883
Q13829	0.9997266
Q13835	0.44702852
Q13838	0.9998801
Q13867	0.9986494
Q13868	0.7856982
Q13873	0.4861112
Q13882	0.534458
Q13885	0.12609749
Q13886	0.86725974
Q13887	0.9633823
Q13888	0.5877716
Q13889	0.3545037
Q13895	1.0
Q13901	0.99612564
Q13938	0.22488153
Q13950	0.4750314
Q13951	0.38368693
Q13952	0.50188583
Q13972	0.73440623
Q13976	0.99999976
Q14004	0.44221005
Q14005	0.6972266
Q14008	0.56553423
Q14011	0.3637668
Q14012	0.39552927
Q14028	0.67506343
Q14031	0.2977423
Q14032	0.9634332
Q14050	0.48790628
Q14055	0.8375474
Q14061	0.6189031
Q14088	0.986878
Q14094	0.9538216
Q14103	0.65250784
Q14106	0.44539464
Q14108	0.84858745
Q14112	0.30592483
Q14116	0.94586843
Q14118	0.9758748
Q14119	0.9122297
Q14123	0.41897878
Q14126	0.604047
Q14134	0.31646222
Q14135	0.9997559
Q14137	0.99987555
Q14139	0.73346555
Q14140	0.49964666
Q14141	0.59344125
Q14142	0.8310419
Q14145	0.7129333
Q14146	0.9982937
Q14147	0.49487108
Q14149	0.61927027
Q14151	0.58874124
Q14152	0.20768131
Q14153	0.5717285
Q14154	0.47989008
Q14156	0.44292894
Q14157	0.97740173
Q14159	0.6640946
Q14160	0.50590837
Q14161	0.4462958
Q14164	0.31593743
Q14166	0.5223029
Q14168	0.39337745
Q14181	0.49340075
Q14183	0.50176203
Q14185	0.65260196
Q14186	0.37102348
Q14188	0.81568635
Q14190	0.9948496
Q14191	0.9999863
Q14192	0.92552847
Q14194	0.5068055
Q14195	0.31267184
Q14197	0.3463667
Q14202	0.759625
Q14203	0.48223582
Q14204	0.24007405
Q14206	0.49981648
Q14207	0.99999523
Q14232	0.5940058
Q14240	0.3775697
Q14241	0.9999957
Q14244	0.37223879
Q14247	0.8043799
Q14257	0.9470668
Q14258	0.57199603
Q14264	0.9980332
Q14289	0.48784432
Q14296	0.57230604
Q14315	0.5591331
Q14318	0.5283247
Q14320	0.7244279
Q14332	0.7476896
Q14344	0.48207292
Q14376	0.99733526
Q14392	0.46077317
Q14393	0.23040816
Q14397	0.49674404
Q14432	0.19655621
Q14435	0.9861436
Q14449	0.2594808
Q14451	0.37189865
Q14469	0.5197114
Q14493	0.9953022
Q14494	0.40949327
Q14498	0.6039094
Q14500	0.47836262
Q14508	0.2900906
Q14511	0.4170835
Q14526	0.92557895
Q14527	0.46181697
Q14534	0.795803
Q14542	0.43695647
Q14554	0.9287917
Q14558	0.5798889
Q14562	0.9440609
Q14563	0.9999441
Q14565	0.57468486
Q14566	0.53298
Q14571	0.36647767
Q14573	0.999671
Q14574	0.47592962
Q14582	0.4974036
Q14584	1.0
Q14586	0.63932437
Q14587	0.35941783
Q14588	0.99456465
Q14590	0.5535849
Q14592	0.22041614
Q14593	0.34571785
Q14596	0.9806912
Q14624	0.9985108
Q14642	0.26529104
Q14643	0.9434301
Q14653	0.7836238
Q14656	0.40306258
Q14657	0.655053
Q14667	0.5099705
Q14669	0.9998167
Q14671	0.989999
Q14674	0.94127035
Q14676	0.9937913
Q14677	0.92232364
Q14678	0.4165991
Q14679	0.7626301
Q14683	0.84059227
Q14684	0.99999547
Q14686	0.8047741
Q14687	0.5513184
Q14689	0.25140595
Q14690	0.9998142
Q14691	0.340356
Q14692	0.999895
Q14693	0.99151915
Q14694	0.9267897
Q14696	0.99935466
Q14697	0.5895361
Q14714	0.28307977
Q14728	0.40378132
Q14738	0.6306658
Q14739	0.50802076
Q14746	0.7826753
Q14749	0.3061905
Q14764	0.45929682
Q14766	0.4928172
Q14767	0.55720323
Q14774	0.55438787
Q14781	0.7910277
Q14789	0.80885774
Q14790	0.57650524
Q147U1	0.68695414
Q147X3	0.5220639
Q14807	0.9971163
Q14814	1.0
Q14831	0.5624545
Q14839	0.47977418
Q14847	0.46261525
Q14865	0.61029285
Q14872	0.4053086
Q14894	0.19127952
Q14916	0.7072633
Q14919	0.6138376
Q14929	0.9942069
Q14934	0.86583483
Q14938	0.66722006
Q14940	0.49516517
Q14966	0.8779641
Q14974	0.42966387
Q14978	0.99947196
Q14980	0.48337135
Q14994	0.35978094
Q14995	0.4030513
Q14997	0.5031575
Q149N8	0.49107358
Q14BN4	0.6047741
Q14C86	0.3998275
Q14CB8	0.41851616
Q14CS0	0.5609696
Q14CW9	0.9733493
Q14CX5	0.8683086
Q14CX7	0.3793353
Q14CZ0	0.7661859
Q14CZ7	0.3094187
Q14CZ8	0.875819
Q14D04	0.4933148
Q15003	0.62565094
Q15004	0.8158877
Q15005	0.73784673
Q15007	0.8001493
Q15008	0.99990475
Q15011	0.646733
Q15012	0.9968081
Q15013	0.37490547
Q15014	0.47734985
Q15018	0.34193936
Q15019	0.57395977
Q15021	0.3650177
Q15022	0.9996896
Q15024	0.73472834
Q15025	0.6603057
Q15027	0.6369461
Q15029	0.5748104
Q15031	0.3066099
Q15032	0.29996508
Q15034	0.5314331
Q15035	0.21312304
Q15036	0.8432666
Q15038	0.48104125
Q15041	0.34638873
Q15042	0.5709087
Q15043	0.8680187
Q15046	0.48111758
Q15047	0.55734366
Q15048	0.35684076
Q15050	0.9998086
Q15051	0.18967155
Q15052	0.28289822
Q15053	0.4897041
Q15054	0.40368706
Q15056	0.9031324
Q15057	0.82788086
Q15058	0.22574237
Q15059	0.9720852
Q15063	0.4634931
Q15067	0.5583365
Q15070	0.9329814
Q15072	0.99923027
Q15075	0.9999999
Q15078	0.7637433
Q15080	0.1205184
Q15084	0.43834123
Q15102	0.3437725
Q15109	0.85121286
Q15113	0.8909927
Q15118	0.9877571
Q15119	0.63828504
Q15120	0.44694406
Q15121	0.43699038
Q15125	0.3540252
Q15131	0.6958985
Q15139	0.33567378
Q15147	0.5559786
Q15149	0.43226385
Q15154	0.5075823
Q15155	0.22465017
Q15170	0.50224966
Q15172	0.226469
Q15181	0.99529666
Q15185	0.53465277
Q15198	0.97173643
Q15208	0.79390657
Q15233	0.39341313
Q15256	0.35593393
Q15257	0.331712
Q15262	0.62024844
Q15269	0.99963987
Q15276	0.5139057
Q15283	0.87258726
Q15287	0.4660955
Q15291	0.5678313
Q15293	0.5000435
Q15306	0.51188713
Q15311	0.46083003
Q15319	0.36399397
Q15326	0.86568886
Q15327	0.84986526
Q15329	0.6279085
Q15345	0.99800926
Q15349	0.66749966
Q15361	0.523708
Q15363	0.8733743
Q15365	0.98155427
Q15366	0.5348249
Q15369	0.45813522
Q15386	0.5687636
Q15388	0.66972965
Q15390	0.45397657
Q15393	0.9385936
Q15397	0.9998739
Q15398	0.63232034
Q15404	0.95938224
Q15406	0.5770081
Q15413	0.90543735
Q15417	0.4719121
Q15418	0.4484796
Q15424	0.58895713
Q15427	0.6258039
Q15428	0.54404783
Q15434	0.691254
Q15435	0.83578426
Q15436	0.97996074
Q15437	0.995752
Q15438	0.48133478
Q15459	0.785769
Q15464	0.7022831
Q15468	0.47887114
Q15475	0.790878
Q15477	0.32344046
Q15493	0.45730883
Q15506	0.59413725
Q15527	0.99997413
Q15528	0.43170503
Q15532	0.21895714
Q15542	0.42877337
Q15543	0.48514774
Q15544	0.27536723
Q15545	0.962648
Q15546	0.49964678
Q15554	0.9952192
Q15555	0.26756844
Q15560	0.57784534
Q15561	0.31695005
Q15562	0.373468
Q15572	0.7763045
Q15573	0.24177723
Q15583	0.30905822
Q15596	0.9584883
Q15599	0.5171758
Q155Q3	0.6325221
Q15628	0.19753477
Q15633	0.8219662
Q15637	0.40736672
Q15642	0.96731824
Q15643	0.88835055
Q15645	0.89585423
Q15646	0.5843383
Q15648	0.2992199
Q15649	0.48884895
Q15650	0.96522987
Q15651	0.5082386
Q15652	0.50880677
Q15653	0.54504603
Q15654	0.69621676
Q15678	0.66133404
Q15691	0.40096498
Q15697	0.529243
Q15699	0.9994997
Q15700	0.4344989
Q15714	0.85366184
Q15717	0.5286915
Q15723	0.9988142
Q15726	0.97097313
Q15735	0.99846363
Q15738	0.8212922
Q15742	0.44352844
Q15744	0.9224132
Q15746	0.3585433
Q15750	0.99851173
Q15758	0.7998818
Q15759	0.48519388
Q15762	0.54168403
Q15768	0.62743276
Q15771	0.9377751
Q15772	0.42135227
Q15773	0.76689994
Q15776	0.5002373
Q15777	0.7614504
Q15785	0.49342832
Q15788	0.49387053
Q15796	0.32285696
Q15797	0.18080407
Q15811	0.3223638
Q15814	0.2379694
Q15819	0.3380542
Q15828	0.99993527
Q15831	0.7416744
Q15833	0.4978114
Q15843	0.70982933
Q15846	0.468839
Q15847	0.3857549
Q15853	0.95965827
Q15858	0.42293116
Q15878	0.30094713
Q15904	0.9984207
Q15906	0.9985619
Q15907	0.81814337
Q15910	0.5222459
Q15915	0.503718
Q15916	0.54040533
Q15935	0.78358996
Q15937	0.50811297
Q15942	0.7909201
Q15973	0.33224958
Q16181	0.9966145
Q16186	0.20356262
Q16204	0.42960972
Q16206	0.96087766
Q16222	0.6372491
Q16236	0.8754731
Q16254	0.27675852
Q16270	0.68579614
Q16288	0.99988973
Q16322	0.6923039
Q16342	0.39253914
Q16352	0.38378316
Q16363	0.6747313
Q16378	0.9999769
Q16384	0.9616916
Q16401	0.3711773
Q16478	0.2868975
Q16512	0.9985966
Q16513	0.5021374
Q16520	0.41555312
Q16526	0.39008608
Q16531	0.476868
Q16533	0.9869048
Q16534	0.29716334
Q16537	0.9542022
Q16538	0.8526352
Q16539	0.95839936
Q16540	0.5207169
Q16543	0.53135926
Q16549	0.7885066
Q16555	0.8114162
Q16559	0.24348263
Q16560	0.998547
Q16566	0.89046353
Q16584	0.31655377
Q16585	0.6668206
Q16587	0.53112155
Q16589	0.2623742
Q16595	0.35411435
Q16600	0.844175
Q16602	0.6570089
Q16610	0.20518354
Q16612	0.40528172
Q16613	0.43908074
Q16617	0.94528323
Q16620	0.49939302
Q16621	0.35719636
Q16625	0.7631276
Q16626	0.7142284
Q16629	0.32435066
Q16630	0.48109636
Q16635	0.32324767
Q16643	0.7615808
Q16644	0.5432444
Q16647	0.15030007
Q16649	0.9989235
Q16651	0.38251054
Q16656	0.23921408
Q16658	0.42049333
Q16659	0.42791378
Q16663	0.77581024
Q16665	0.9162302
Q16666	0.9846528
Q16667	0.86091965
Q16670	0.6184313
Q16678	0.35779524
Q16695	0.5149093
Q16698	0.35772157
Q16706	0.8904968
Q16719	0.44881284
Q16720	0.5512173
Q16740	0.81465155
Q16760	0.2318101
Q16762	0.8799226
Q16763	0.4167377
Q16769	0.20385619
Q16772	0.6564361
Q16773	0.46350864
Q16774	0.24872385
Q16778	0.42683145
Q16787	0.66586286
Q16790	0.4480987
Q16795	0.46601358
Q16799	0.9999937
Q16822	0.6816545
Q16825	0.5094348
Q16828	0.4238255
Q16831	0.4792959
Q16832	0.3530975
Q16836	0.67594814
Q16842	0.67639655
Q16849	0.14647104
Q16850	0.25805295
Q16851	0.5234654
Q16853	0.82504624
Q16875	0.3874567
Q16877	0.5279844
Q16878	0.38171324
Q16880	0.55801076
Q16881	0.6231271
Q16890	0.8370708
Q16891	0.41327345
Q17R31	0.48574522
Q17R98	0.31728593
Q17RB8	0.7304629
Q17RD7	0.23397028
Q17RN3	0.68599993
Q17RP2	0.7530497
Q17RS7	0.7090926
Q17RY0	0.39356038
Q17RY6	0.39180207
Q18PE1	0.37355646
Q19AV6	0.28949764
Q19T08	0.983808
Q1ED39	0.9999703
Q1KMD3	0.31242362
Q1L5Z9	0.46417716
Q1L6U9	0.9999933
Q1MSJ5	0.5227821
Q1RMZ1	0.97932327
Q1W4C9	0.109900095
Q1ZYL8	0.6034752
Q1ZZU3	0.24210702
Q24JP5	0.4769181
Q24JQ0	0.37540954
Q27J81	0.93498147
Q29980	0.47984114
Q29RF7	0.34846607
Q2I0M4	0.6601632
Q2KHM9	0.59393233
Q2KHR2	0.52693784
Q2KHR3	0.60870403
Q2KHT3	0.9888891
Q2KJY2	0.36752698
Q2LD37	0.46355775
Q2M1K9	0.37681365
Q2M1V0	0.9333361
Q2M218	0.34782442
Q2M296	0.5281613
Q2M2H8	0.73505217
Q2M2I5	0.60618895
Q2M2I8	0.3180542
Q2M2W7	0.40873462
Q2M389	0.45038298
Q2M3C6	0.50424695
Q2M3G4	0.7610213
Q2M3M2	0.46744087
Q2M3W8	0.6313063
Q2MJR0	0.2943122
Q2MV58	0.3650621
Q2NKX8	0.61115175
Q2NKX9	0.322693
Q2NL67	0.6290292
Q2NL68	0.7151268
Q2NL82	0.21848315
Q2PPJ7	0.7383496
Q2PZI1	0.9439671
Q2Q1W2	0.7052167
Q2QGD7	0.8826197
Q2QL34	0.8792452
Q2T9J0	0.6331555
Q2T9K0	0.40687293
Q2T9L4	0.49005303
Q2TAA2	0.2662921
Q2TAA8	0.22352792
Q2TAC2	0.47858024
Q2TAC6	0.34214482
Q2TAK8	0.4057741
Q2TAL8	0.6260696
Q2TAM9	0.9999993
Q2TAY7	0.6780059
Q2TAZ0	0.9790429
Q2TB10	0.99995995
Q2TB18	0.501664
Q2TB90	0.47666824
Q2TBC4	0.3622148
Q2TBE0	0.92866874
Q2TBF2	0.43509042
Q2UY09	0.20815904
Q2VIQ3	0.7038396
Q2VPB7	0.83743155
Q2VPJ9	0.9193278
Q2VPK5	0.89954084
Q2VWP7	0.9998424
Q2VYF4	0.53129864
Q2WGJ6	0.9928463
Q2Y0W8	0.36531177
Q2YD98	0.47938547
Q30201	0.8153756
Q309B1	0.12331398
Q32M84	0.99962366
Q32M88	0.3145997
Q32MH5	0.46639207
Q32MZ4	0.75377643
Q32NB8	0.5224602
Q32NC0	0.9518804
Q32P28	0.999816
Q32P41	0.7625232
Q32ZL2	0.46386567
Q33E94	0.30851635
Q38SD2	0.6736522
Q3B726	0.99998116
Q3B7J2	0.33573976
Q3B7T1	0.49400336
Q3B7T3	0.5019373
Q3B8N2	0.475717
Q3BBV0	0.665336
Q3C1V1	0.798041
Q3KNS6	0.52541864
Q3KNV8	0.5601793
Q3KNW1	0.13711391
Q3KP31	0.39555964
Q3KQU3	0.514058
Q3KQV3	0.7140882
Q3KQV9	0.42333397
Q3KQZ1	0.95882386
Q3KR16	0.4109348
Q3KR37	0.69765353
Q3KRA6	0.44764683
Q3KRA9	0.7954948
Q3L8U1	0.85533917
Q3LHN0	0.2680161
Q3LXA3	0.23012047
Q3MHD2	0.84662676
Q3MIN7	0.2334072
Q3MIP1	0.50586766
Q3MIS6	0.91485715
Q3MIT2	0.99440706
Q3MIX3	0.25416794
Q3MJ13	0.999198
Q3SXP7	0.9582192
Q3SXY7	0.64338946
Q3SXY8	0.43568504
Q3SXZ7	0.5200298
Q3SY17	0.14626338
Q3SY52	0.41439483
Q3SY56	0.48654544
Q3SY69	0.53192776
Q3SY77	0.29427117
Q3SYB3	0.4419547
Q3T8J9	0.9734659
Q3T906	0.6691401
Q3V5L5	0.4454487
Q3YBM2	0.53027385
Q3YBR2	0.37603524
Q3YEC7	0.20110793
Q3ZCN5	0.43933195
Q3ZCQ2	0.4974575
Q3ZCQ3	0.5555598
Q3ZCQ8	0.4963362
Q3ZCT1	0.3640346
Q3ZCU0	0.76953584
Q3ZCW2	0.95239115
Q460N3	0.48744428
Q460N5	0.91713446
Q494R4	0.52420294
Q494U1	0.9994043
Q494X3	0.9498711
Q495B1	0.4289851
Q495W5	0.37551174
Q496A3	0.43758738
Q496J9	0.50352967
Q496Y0	0.36451668
Q499Z3	0.33489072
Q499Z4	0.4295701
Q49A26	0.99948573
Q49A88	0.48736623
Q49A92	0.99892634
Q49AA0	0.49964264
Q49AG3	0.9193961
Q49AJ0	0.9317085
Q49AM3	0.44142047
Q49AN0	0.8138833
Q49AR2	0.37557766
Q49B96	0.61717135
Q49MI3	0.3640083
Q4AC94	0.3514312
Q4AE62	0.35618776
Q4FZB7	0.3910679
Q4G0A6	0.7096032
Q4G0J3	0.3460114
Q4G0M1	0.4283727
Q4G0N7	0.9601907
Q4G0P3	0.4251425
Q4G0S4	0.9443073
Q4G0S7	0.53560865
Q4G0W2	0.6594923
Q4G0X4	0.32933262
Q4G0X9	0.2586825
Q4G0Z9	0.64271915
Q4JDL3	0.5256249
Q4KMG9	0.9619229
Q4KMQ1	0.7235717
Q4KMQ2	0.34074226
Q4KMZ1	0.99998033
Q4KWH8	0.99891484
Q4L180	0.53608763
Q4LDG9	0.76403934
Q4LE39	0.57731146
Q4LEZ3	0.9617971
Q4U2R6	0.8672923
Q4V321	0.4358411
Q4V326	0.4358411
Q4V328	0.9001306
Q4V339	0.18138747
Q4VC05	0.9993216
Q4VC12	0.96223897
Q4VC31	0.46470183
Q4VC39	0.5389453
Q4VC44	0.71290797
Q4VCS5	0.1499979
Q4VNC1	0.6497609
Q4VX76	0.9997435
Q4VXA5	0.44460183
Q4VXU2	0.4511215
Q4W4Y0	0.3512298
Q4W5G0	0.6587354
Q4ZG55	0.37157115
Q4ZHG4	0.9878369
Q4ZIN3	0.50312585
Q4ZJI4	0.519617
Q502W6	0.66661346
Q502W7	0.5408082
Q502X0	0.36614048
Q504T8	0.37317657
Q504U0	0.34215006
Q504Y3	0.4295779
Q50LG9	0.285992
Q52LA3	0.5813646
Q52LC2	0.40866566
Q52LJ0	0.97310436
Q52LR7	0.4153279
Q52LW3	0.5446159
Q52M93	0.99958044
Q52MB2	0.24079423
Q538Z0	0.5479694
Q53EL6	0.45537958
Q53EL9	0.1724421
Q53EP0	0.42043117
Q53ET0	0.4654532
Q53EU6	0.13706464
Q53EV4	0.9671979
Q53EZ4	0.74508315
Q53F19	0.6907278
Q53F39	0.40529528
Q53FA7	0.84061897
Q53FD0	0.99651873
Q53FP2	0.58448726
Q53FV1	0.31475404
Q53G44	0.7267022
Q53G59	0.85116285
Q53GA4	0.4875118
Q53GI3	0.5195295
Q53GL0	0.7137986
Q53GL7	0.99998593
Q53GS7	0.42246082
Q53GS9	0.3654667
Q53GT1	0.67497844
Q53H12	0.99910295
Q53H47	0.9999894
Q53H54	0.7250277
Q53H76	0.846798
Q53H80	0.31741604
Q53H82	0.39173752
Q53H96	0.27737144
Q53HC0	0.6830274
Q53HC9	0.99160635
Q53HL2	0.9984357
Q53HV7	0.9893673
Q53LP3	0.20629933
Q53QV2	0.9660949
Q53QZ3	0.86451316
Q53R12	0.46200714
Q53R41	0.7081466
Q53RD9	0.49859065
Q53RE8	0.5967028
Q53RY4	0.5232248
Q53S08	0.85780865
Q53S58	0.9617936
Q53SF7	0.9258514
Q53T59	0.9993292
Q53T94	0.8200781
Q53TN4	0.5143274
Q562E7	0.49329373
Q562F6	0.9930234
Q567U6	0.9776254
Q567V2	0.26648322
Q569H4	0.6585238
Q569K4	0.9929588
Q56A73	0.3473184
Q56NI9	0.76620215
Q56P03	0.9816836
Q56UN5	0.40566018
Q56VL3	0.7331813
Q58DX5	0.47129062
Q58EX2	0.43433487
Q58EX7	0.33119643
Q58WW2	0.4132233
Q59EK9	0.62025476
Q5BJD5	0.79930115
Q5BJF2	0.30337822
Q5BJF6	0.49346557
Q5BJH7	0.5951616
Q5BKT4	0.41218647
Q5BKU9	0.80200493
Q5BKX6	0.9396759
Q5BKX8	0.57410884
Q5BKY9	0.6027162
Q5BKZ1	0.48680454
Q5BLP8	0.50735253
Q5BN46	0.31121552
Q5C9Z4	0.9710187
Q5CZC0	0.50384104
Q5D0E6	0.97116965
Q5D1E8	0.9753915
Q5DJT8	0.9999378
Q5DX21	0.4678125
Q5EB52	0.4242426
Q5EBL2	0.3965843
Q5EBL4	0.4209487
Q5EBM0	0.18568435
Q5EBN2	0.508934
Q5EE01	0.52711636
Q5EG05	0.61812913
Q5F1R6	0.9086673
Q5FBB7	0.74732065
Q5FVE4	0.46953622
Q5FWE3	0.3180378
Q5FWF4	0.5470819
Q5FWF6	0.5166477
Q5FWF7	0.99926466
Q5FYB0	0.61089236
Q5FYB1	0.4281162
Q5GAN4	0.49133778
Q5GH70	0.5554542
Q5GH73	0.5058231
Q5GJ75	0.18125811
Q5GLZ8	0.3766348
Q5H8A4	0.99855334
Q5H9F3	0.22546448
Q5H9K5	0.35889968
Q5H9L2	0.48664725
Q5H9L4	0.39847326
Q5H9R4	0.7245163
Q5H9R7	0.5917675
Q5H9S7	0.3823671
Q5H9U9	0.27980697
Q5HY92	0.5231271
Q5HY98	0.83281773
Q5HYC2	0.9984206
Q5HYI7	0.7690501
Q5HYI8	0.35721
Q5HYJ3	0.7134223
Q5HYK3	0.9840426
Q5HYK7	0.3878027
Q5HYK9	0.5504129
Q5HYM0	0.99898857
Q5HYN5	0.9999378
Q5HYW3	0.39353094
Q5I0X4	0.97475004
Q5I0X7	0.8409422
