UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil
P43572	SaPS	train	0	NoPS	EPL1	Saccharomyces cerevisiae	559292	832	0.386498397435899	0.301682692307692	0.110576923076923	0.162259615384615	1.65	0.358	1.10158	0
Q8TGL8	SaPS	train	0	NoPS	YNL097W-A	Saccharomyces cerevisiae	559292	51	0.509368191721132	0.156862745098039	1.0	0.176470588235294			-3.13131	0
P53725	SaPS	train	0	NoPS	MPP6	Saccharomyces cerevisiae	559292	186	0.337694145758662	0.413978494623655	1.0	0.311827956989247	-0.15	-0.331	2.3833	0
P38994	SaPS	train	0	NoPS	MSS4	Saccharomyces cerevisiae	559292	779	0.411125374411642	0.249037227214377	0.0308087291399229	0.155327342747111	0.86	0.024	0.780558	0
Q03096	SaPS	train	0	NoPS	EST3	Saccharomyces cerevisiae	559292	181	0.49048496009822	0.176795580110497	0.0	0.0	-1.21	-0.364	-1.12917	0
P36023	SaPS	train	0	NoPS	OAF3	Saccharomyces cerevisiae	559292	863	0.460988798764001	0.26882966396292	0.0	0.0393974507531865	0.96	-0.274	0.38617	0
P38811	SaPS	train	0	NoPS	TRA1	Saccharomyces cerevisiae	559292	3744	0.481822768281089	0.230235042735042	0.0	0.0181623931623931	0.54	-0.133	0.693048	0
Q12151	SaPS	train	0	NoPS	UPC2	Saccharomyces cerevisiae	559292	913	0.441268102713885	0.199342825848849	0.0230010952902519	0.141292442497261	1.33	0.55	0.924146	0
P39729	SaPS	train	0	NoPS	RBG1	Saccharomyces cerevisiae	559292	369	0.485365853658536	0.257452574525745	0.0	0.08130081300813	0.16	-0.354	0.605115	0
P51534	SaPS	train	0	NoPS	SHE4	Saccharomyces cerevisiae	559292	789	0.496746937051122	0.239543726235741	0.0	0.0	-0.46	-0.343	-0.02269	0
Q3E7A2	SaPS	train	0	NoPS	YER078W-A	Saccharomyces cerevisiae	559292	54	0.595267489711934	0.0925925925925925	0.24074074074074	0.0			-3.69574	0
P25603	SaPS	train	0	NoPS	CWH36	Saccharomyces cerevisiae	559292	130	0.409572649572649	0.276923076923076	0.0	0.184615384615384		-0.468	-8.16773e-05	0
Q12064	SaPS	train	0	NoPS	BUD30	Saccharomyces cerevisiae	559292	193	0.543293033966609	0.145077720207253	0.0	0.445595854922279	0.72	-0.302	-1.60128	0
P53738	SaPS	train	0	NoPS	TRM112	Saccharomyces cerevisiae	559292	135	0.490946502057613	0.192592592592592	0.0	0.0		-0.386	-0.954432	0
P07275	SaPS	train	0	NoPS	PUT2	Saccharomyces cerevisiae	559292	575	0.465140096618358	0.222608695652173	0.0	0.0191304347826086	0.67	-0.229	0.877214	0
P36164	SaPS	train	0	NoPS	TVP38	Saccharomyces cerevisiae	559292	337	0.527827233761951	0.172106824925816	0.0	0.186943620178041	2.03	-0.138	0.0357093	0
P13186	SaPS	train	0	NoPS	KIN2	Saccharomyces cerevisiae	559292	1147	0.432122445025668	0.213600697471665	0.047951176983435	0.0976460331299041	1.95	0.169	0.985633	0
P87191	SaPS	train	0	NoPS	YER119C-A	Saccharomyces cerevisiae	559292	123	0.444896115627822	0.24390243902439	0.471544715447154	0.0		-0.365	-0.980716	0
Q08269	SaPS	train	0	NoPS	ALR1	Saccharomyces cerevisiae	559292	859	0.436437718277063	0.235157159487776	0.366705471478463	0.112922002328288	1.02	-0.03	0.583568	0
Q08299	SaPS	train	0	NoPS	ENB1	Saccharomyces cerevisiae	559292	606	0.552401906857351	0.15016501650165	0.0	0.0363036303630363	-0.68	-0.173	0.37864	0
Q03441	SaPS	train	0	NoPS	RMD1	Saccharomyces cerevisiae	559292	430	0.437855297157621	0.286046511627906	0.041860465116279	0.041860465116279	2.07	-0.049	0.199962	0
P40959	SaPS	train	0	NoPS	MVP1	Saccharomyces cerevisiae	559292	511	0.435594694498803	0.285714285714285	0.0587084148727984	0.0215264187866927	2.27	-0.327	0.0561777	0
P25577	SaPS	train	0	NoPS	YCL049C	Saccharomyces cerevisiae	559292	312	0.450178062678061	0.233974358974358	0.108974358974358	0.0224358974358974	2.02	-0.145	-0.255503	0
P36025	SaPS	train	0	NoPS	YOR062C	Saccharomyces cerevisiae	559292	268	0.420232172470979	0.283582089552238	0.0	0.0970149253731343	-0.44	-0.263	0.213341	0
Q08951	SaPS	train	0	NoPS	APL5	Saccharomyces cerevisiae	559292	932	0.458857892226989	0.300429184549356	0.159871244635193	0.0665236051502145	0.5	-0.204	0.53283	0
Q04838	SaPS	train	0	NoPS	YMR254C	Saccharomyces cerevisiae	559292	102	0.599564270152505	0.107843137254901	0.0	0.0686274509803921		-0.436	-2.59659	0
Q06263	SaPS	train	0	NoPS	VTA1	Saccharomyces cerevisiae	559292	330	0.432558922558924	0.33030303030303	0.23030303030303	0.0333333333333333	-1.04	-0.603	-0.0640187	0
P53734	SaPS	train	0	NoPS	DBP6	Saccharomyces cerevisiae	559292	629	0.458523229111465	0.225755166931637	0.125596184419713	0.0620031796502384	-0.1	-0.211	0.397393	0
Q03124	SaPS	train	0	NoPS	RSC9	Saccharomyces cerevisiae	559292	581	0.489806846433351	0.220309810671256	0.0	0.0258175559380378	0.05	-0.157	-0.176113	0
Q08991	SaPS	train	0	NoPS	FEX2	Saccharomyces cerevisiae	559292	375	0.547911111111112	0.12	0.0	0.125333333333333	-0.25	-0.242	-0.320796	0
P0C0X0	SaPS	train	0	NoPS	RPS28B	Saccharomyces cerevisiae	559292	67	0.455721393034825	0.343283582089552	1.0	0.0		-0.655	-0.547254	0
P0C5R3	SaPS	train	0	NoPS	YOR073W-A	Saccharomyces cerevisiae	559292	77	0.539249639249639	0.155844155844155	0.272727272727272	0.0		-0.398	-1.11723	0
P36044	SaPS	train	0	NoPS	MNN4	Saccharomyces cerevisiae	559292	1178	0.389473684210526	0.337011884550084	0.101018675721561	0.186757215619694	2.01	-0.171	1.42514	0
Q3E731	SaPS	train	0	NoPS	COX19	Saccharomyces cerevisiae	559292	98	0.397392290249433	0.265306122448979	1.0	0.0		-0.346	-0.387445	0
P39965	SaPS	train	0	NoPS	AIM10	Saccharomyces cerevisiae	559292	576	0.44355709876543	0.270833333333333	0.0	0.0	0.25	-0.238	0.899855	0
P48016	SaPS	train	0	NoPS	ATH1	Saccharomyces cerevisiae	559292	1211	0.456959354069187	0.203963666391412	0.0	0.0074318744838976	1.85	-0.052	1.18035	0
P47137	SaPS	train	0	NoPS	YJR096W	Saccharomyces cerevisiae	559292	282	0.446059889676909	0.26241134751773	0.0	0.0	-0.18	-0.48	0.420361	0
P53869	SaPS	train	0	NoPS	MRX7	Saccharomyces cerevisiae	559292	86	0.401808785529715	0.337209302325581	1.0	0.0		-0.459	-0.33754	0
Q06150	SaPS	train	0	NoPS	BOP2	Saccharomyces cerevisiae	559292	570	0.482670565302143	0.219298245614035	0.0	0.0	0.56	-0.204	0.140485	0
P47073	SaPS	train	0	NoPS	YJL015C	Saccharomyces cerevisiae	559292	94	0.504846335697399	0.191489361702127	0.0	0.0		-0.517	-1.23519	0
P39516	SaPS	train	0	NoPS	RPS14B	Saccharomyces cerevisiae	559292	138	0.457729468599033	0.268115942028985	0.550724637681159	0.282608695652173		-0.362	0.570745	0
Q00873	SaPS	train	0	NoPS	CYT2	Saccharomyces cerevisiae	559292	224	0.393998015873015	0.28125	0.178571428571428	0.0	-0.15	-0.264	0.466067	0
P23561	SaPS	train	0	NoPS	STE11	Saccharomyces cerevisiae	559292	717	0.450596621726329	0.246861924686192	0.0	0.0446304044630404	0.4	-0.196	0.91049	0
P38360	SaPS	train	0	NoPS	PCA1	Saccharomyces cerevisiae	559292	1216	0.496509502923977	0.215460526315789	0.0	0.0213815789473684	0.93	-0.26	0.857285	0
Q9URQ3	SaPS	train	0	NoPS	TAD3	Saccharomyces cerevisiae	559292	322	0.443616287094549	0.288819875776397	0.0	0.0	-0.71	-0.328	0.307384	0
Q07530	SaPS	train	0	NoPS	YDL114W	Saccharomyces cerevisiae	559292	308	0.491522366522366	0.194805194805194	0.0	0.0259740259740259	0.52	-0.289	0.0675471	0
Q07786	SaPS	train	0	NoPS	SOR2	Saccharomyces cerevisiae	559292	357	0.498381574852161	0.215686274509803	0.0	0.0	-0.03	-0.327	1.18403	0
P38987	SaPS	train	0	NoPS	TEM1	Saccharomyces cerevisiae	559292	245	0.48018140589569	0.191836734693877	0.114285714285714	0.0530612244897959	-0.44	-0.246	0.107977	0
P48415	SaPS	train	0	NoPS	SEC16	Saccharomyces cerevisiae	559292	2195	0.415423943305489	0.233712984054669	0.357630979498861	0.0747152619589977	3.13	0.272	1.33198	0
Q12368	SaPS	train	0	NoPS	SNU23	Saccharomyces cerevisiae	559292	194	0.411340206185566	0.335051546391752	0.190721649484536	0.0	-1.2	-0.517	0.107357	0
P38818	SaPS	train	0	NoPS	CTM1	Saccharomyces cerevisiae	559292	585	0.462013295346627	0.261538461538461	0.0	0.0	0.9	-0.381	-0.140959	0
P38764	SaPS	train	0	NoPS	RPN1	Saccharomyces cerevisiae	559292	993	0.468512923799933	0.263846928499496	0.0463242698892245	0.13091641490433	0.21	-0.197	0.881952	0
Q04600	SaPS	train	0	NoPS	TMA64	Saccharomyces cerevisiae	559292	565	0.45354965585054	0.269026548672566	0.0	0.0867256637168141	0.13	-0.269	0.70958	0
Q2V2P3	SaPS	train	0	NoPS	YKL023C-A	Saccharomyces cerevisiae	559292	75	0.446666666666666	0.213333333333333	1.0	0.24		-0.321	-0.293842	0
P21524	SaPS	train	0	NoPS	RNR1	Saccharomyces cerevisiae	559292	888	0.463075575575575	0.228603603603603	0.009009009009009	0.0337837837837837	0.6	-0.129	0.516005	0
P38785	SaPS	train	0	NoPS	GIC1	Saccharomyces cerevisiae	559292	314	0.401627742392073	0.251592356687898	0.0796178343949044	0.130573248407643	0.94	-0.091	0.640285	0
P33336	SaPS	train	0	NoPS	SKN1	Saccharomyces cerevisiae	559292	771	0.429298169765094	0.188067444876783	0.0687418936446173	0.185473411154345	1.8	0.244	1.18767	0
P40570	SaPS	train	0	NoPS	VLD1	Saccharomyces cerevisiae	559292	242	0.527869605142332	0.223140495867768	0.0	0.0454545454545454	-0.06	-0.501	-0.640122	0
P41920	SaPS	train	0	NoPS	YRB1	Saccharomyces cerevisiae	559292	201	0.390105030403538	0.422885572139303	0.402985074626865	0.189054726368159	0.46	-0.612	0.372547	0
P39719	SaPS	train	0	NoPS	FLC2	Saccharomyces cerevisiae	559292	783	0.524904214559387	0.154533844189016	0.0	0.132822477650063	2.42	0.166	0.0681352	0
P30283	SaPS	train	0	NoPS	CLB5	Saccharomyces cerevisiae	559292	435	0.43522349936143	0.271264367816092	0.124137931034482	0.0758620689655172	-0.48	-0.12	0.186192	0
Q06315	SaPS	train	0	NoPS	SKG3	Saccharomyces cerevisiae	559292	1026	0.419709768247778	0.216374269005847	0.0428849902534113	0.0828460038986354	2.67	0.501	1.12274	0
Q08498	SaPS	train	0	NoPS	YOR082C	Saccharomyces cerevisiae	559292	113	0.647099311701081	0.0884955752212389	0.0	0.283185840707964		-0.548	-2.82563	0
D6VPM8	SaPS	train	0	NoPS	YAR023C	Saccharomyces cerevisiae	559292	179	0.50626939788951	0.162011173184357	0.0	0.0	-0.39	-0.354	-1.08559	0
P36519	SaPS	train	0	NoPS	MRPL7	Saccharomyces cerevisiae	559292	292	0.442427701674277	0.22945205479452	0.0	0.0513698630136986	0.59	-0.225	0.447085	0
P12689	SaPS	train	0	NoPS	REV1	Saccharomyces cerevisiae	559292	985	0.449148336153409	0.249746192893401	0.0	0.0	1.14	-0.133	0.903923	0
P36069	SaPS	train	0	NoPS	PMU1	Saccharomyces cerevisiae	559292	295	0.448738229755178	0.233898305084745	0.0	0.0338983050847457	-0.6	-0.338	0.0453146	0
P36532	SaPS	train	0	NoPS	MRPL37	Saccharomyces cerevisiae	559292	105	0.439576719576719	0.257142857142857	0.809523809523809	0.0		-0.534	-0.365	0
P54858	SaPS	train	0	NoPS	DOS2	Saccharomyces cerevisiae	559292	310	0.363512544802868	0.419354838709677	0.409677419354838	0.151612903225806	-0.7	-0.429	0.914116	0
Q08964	SaPS	train	0	NoPS	YPL216W	Saccharomyces cerevisiae	559292	1102	0.442014519056264	0.291288566243194	0.0	0.0108892921960072	0.11	-0.164	0.861941	0
P36064	SaPS	train	0	NoPS	CMC1	Saccharomyces cerevisiae	559292	111	0.391991991991991	0.342342342342342	1.0	0.0		-0.405	-0.821151	0
Q3E7A4	SaPS	train	0	NoPS	CMC2	Saccharomyces cerevisiae	559292	109	0.372069317023445	0.412844036697247	0.926605504587156	0.0		-0.63	-0.109186	0
Q03818	SaPS	train	0	NoPS	ATG16	Saccharomyces cerevisiae	559292	150	0.397333333333333	0.36	0.44	0.0	-0.76	-0.465	0.220578	1
P48743	SaPS	train	0	NoPS	RFX1	Saccharomyces cerevisiae	559292	811	0.454897931223456	0.184956843403205	0.0	0.192355117139334	3.3	0.142	0.434834	0
P36061	SaPS	train	0	NoPS	YKL147C	Saccharomyces cerevisiae	559292	205	0.553604336043361	0.121951219512195	0.0	0.229268292682926	1.51	-0.229	-1.59013	0
P32849	SaPS	train	0	NoPS	RAD5	Saccharomyces cerevisiae	559292	1169	0.440176789278582	0.285714285714285	0.000855431993156544	0.0650128314798973	0.73	-0.167	0.807936	0
Q07951	SaPS	train	0	NoPS	IRC25	Saccharomyces cerevisiae	559292	179	0.462569832402235	0.245810055865921	0.0	0.0	-0.12	-0.244	0.0755842	0
P47818	SaPS	train	0	NoPS	CCC1	Saccharomyces cerevisiae	559292	322	0.508385093167702	0.198757763975155	0.0	0.17391304347826	2.09	-0.042	1.48238	0
Q07843	SaPS	train	0	NoPS	IRC19	Saccharomyces cerevisiae	559292	230	0.442512077294686	0.295652173913043	0.0	0.0478260869565217	-0.77	-0.49	-0.52561	0
P53891	SaPS	train	0	NoPS	YNL165W	Saccharomyces cerevisiae	559292	406	0.43880678708265	0.226600985221674	0.0	0.0344827586206896	1.93	-0.156	0.414757	0
Q6Q546	SaPS	train	0	NoPS	HUB1	Saccharomyces cerevisiae	559292	73	0.477625570776255	0.287671232876712	1.0	0.0		-0.633	-0.0363954	0
P43618	SaPS	train	0	NoPS	CNN1	Saccharomyces cerevisiae	559292	361	0.408402585410895	0.310249307479224	0.108033240997229	0.0249307479224376	0.04	-0.335	0.132742	0
P18851	SaPS	train	0	NoPS	STE4	Saccharomyces cerevisiae	559292	423	0.460126083530339	0.193853427895981	0.0	0.0	0.84	-0.158	0.419462	0
P38783	SaPS	train	0	NoPS	FYV4	Saccharomyces cerevisiae	559292	130	0.401367521367521	0.292307692307692	0.469230769230769	0.0		-0.367	0.482746	0
P06779	SaPS	train	0	NoPS	RAD7	Saccharomyces cerevisiae	559292	565	0.456460176991149	0.27433628318584	0.130973451327433	0.0743362831858407	0.67	-0.404	0.530004	0
P38699	SaPS	train	0	NoPS	STB5	Saccharomyces cerevisiae	559292	743	0.45781366831165	0.223418573351278	0.0363391655450874	0.034993270524899	3.27	0.285	0.484869	0
Q00711	SaPS	train	0	NoPS	SDH1	Saccharomyces cerevisiae	559292	640	0.458993055555557	0.2296875	0.0	0.0484375	0.71	-0.256	0.956441	0
P20457	SaPS	train	0	NoPS	PRI2	Saccharomyces cerevisiae	559292	528	0.427251683501684	0.265151515151515	0.0	0.0416666666666666	0.23	-0.208	0.473418	0
P23639	SaPS	train	0	NoPS	PRE8	Saccharomyces cerevisiae	559292	250	0.479111111111112	0.232	0.0	0.0	-0.69	-0.333	0.602174	0
P22517	SaPS	train	0	NoPS	CMK2	Saccharomyces cerevisiae	559292	447	0.453020134228185	0.288590604026845	0.0961968680089485	0.0	1.33	-0.251	0.794377	0
P47133	SaPS	train	0	NoPS	EMC2	Saccharomyces cerevisiae	559292	292	0.475608828006088	0.267123287671232	0.0	0.047945205479452	-0.25	-0.309	-0.225413	0
P38849	SaPS	train	0	NoPS	MTC6	Saccharomyces cerevisiae	559292	526	0.484283903675539	0.169201520912547	0.0	0.0475285171102661	1.22	-0.188	0.0445795	0
P38331	SaPS	train	0	NoPS	YBR242W	Saccharomyces cerevisiae	559292	238	0.446591970121381	0.298319327731092	0.0	0.0	-1.52	-0.402	-0.204422	0
Q12297	SaPS	train	0	NoPS	TAF3	Saccharomyces cerevisiae	559292	353	0.426723323890462	0.286118980169971	0.147308781869688	0.0991501416430594	0.01	-0.351	0.0221346	0
Q05779	SaPS	train	0	NoPS	COQ9	Saccharomyces cerevisiae	559292	260	0.462051282051282	0.223076923076923	0.0	0.0	-0.77	-0.326	-0.244313	0
P0CE97	SaPS	train	0	NoPS	YLR159W	Saccharomyces cerevisiae	559292	114	0.457212475633528	0.175438596491228	0.0	0.0		-0.362	-1.36328	0
Q12099	SaPS	train	0	NoPS	FAL1	Saccharomyces cerevisiae	559292	399	0.472152603731551	0.268170426065162	0.0	0.0401002506265664	0.06	-0.319	0.450663	0
P32573	SaPS	train	0	NoPS	SPS19	Saccharomyces cerevisiae	559292	292	0.508485540334855	0.21917808219178	0.0	0.0	0.3	-0.368	0.845671	0
Q03213	SaPS	train	0	NoPS	HOT1	Saccharomyces cerevisiae	559292	719	0.410910214804513	0.21279554937413	0.0	0.144645340751043	2.04	0.328	1.20974	0
O13329	SaPS	train	0	NoPS	FOB1	Saccharomyces cerevisiae	559292	566	0.415842167255596	0.296819787985865	0.201413427561837	0.0759717314487632	0.28	-0.19	0.898843	0
A5Z2X5	SaPS	train	0	NoPS	YPR010C-A	Saccharomyces cerevisiae	559292	72	0.483487654320987	0.25	1.0	0.0		-0.536	-0.981337	0
P20437	SaPS	train	0	NoPS	CLN1	Saccharomyces cerevisiae	559292	546	0.445645095645094	0.19047619047619	0.0	0.0531135531135531	1.81	0.076	0.424444	0
P40485	SaPS	train	0	NoPS	SLM1	Saccharomyces cerevisiae	559292	686	0.42267573696145	0.199708454810495	0.0	0.097667638483965	1.79	0.578	0.589155	0
P34160	SaPS	train	0	NoPS	STO1	Saccharomyces cerevisiae	559292	861	0.469299264421211	0.253193960511033	0.0	0.0336817653890824	0.58	-0.281	0.582735	0
Q12066	SaPS	train	0	NoPS	NUR1	Saccharomyces cerevisiae	559292	484	0.443365472910928	0.241735537190082	0.101239669421487	0.024793388429752	0.31	-0.036	0.525692	0
A0A023PZI4	SaPS	train	0	NoPS	YHR069C-A	Saccharomyces cerevisiae	559292	120	0.554722222222222	0.108333333333333	0.0	0.0		-0.331	-0.339843	0
Q12358	SaPS	train	0	NoPS	JLP1	Saccharomyces cerevisiae	559292	412	0.43133764832794	0.252427184466019	0.0	0.0	1.25	-0.277	0.664167	0
P87274	SaPS	train	0	NoPS	YDR526C	Saccharomyces cerevisiae	559292	156	0.584686609686609	0.0961538461538461	0.0	0.275641025641025	0.29	-0.394	-1.73809	0
Q12285	SaPS	train	0	NoPS	MDY2	Saccharomyces cerevisiae	559292	212	0.438417190775681	0.25	0.268867924528301	0.0	-0.36	-0.402	-0.429655	0
P43576	SaPS	train	0	NoPS	YFL019C	Saccharomyces cerevisiae	559292	117	0.479487179487179	0.17094017094017	0.0	0.0		-0.201	-0.554295	0
Q9ZZX8	SaPS	train	0	NoPS	Q0017	Saccharomyces cerevisiae	559292	53	0.489937106918238	0.132075471698113	0.358490566037735	0.0			-1.41911	0
P22943	SaPS	train	0	NoPS	HSP12	Saccharomyces cerevisiae	559292	109	0.365647298674821	0.36697247706422	1.0	0.0		-0.391	1.8135	0
P38149	SaPS	train	0	NoPS	DUG2	Saccharomyces cerevisiae	559292	878	0.47520880789673	0.201594533029612	0.0	0.0341685649202733	1.18	-0.172	0.92609	0
P38831	SaPS	train	0	NoPS	YHR125W	Saccharomyces cerevisiae	559292	101	0.551705170517051	0.099009900990099	0.0	0.0		-0.163	-2.25064	0
P38889	SaPS	train	0	NoPS	SKN7	Saccharomyces cerevisiae	559292	622	0.428760271525545	0.17684887459807	0.022508038585209	0.168810289389067	1.9	0.236	0.709074	0
P53175	SaPS	train	0	NoPS	YGL052W	Saccharomyces cerevisiae	559292	101	0.418151815181518	0.227722772277227	0.524752475247524	0.0		-0.317	-1.03996	0
Q12340	SaPS	train	0	NoPS	YRM1	Saccharomyces cerevisiae	559292	786	0.460870794458578	0.243002544529262	0.0318066157760814	0.0	0.13	-0.144	0.26751	0
P38962	SaPS	train	0	NoPS	TVP23	Saccharomyces cerevisiae	559292	199	0.519932998324958	0.140703517587939	0.0	0.0	-0.14	-0.267	-0.70084	0
Q03655	SaPS	train	0	NoPS	GAS3	Saccharomyces cerevisiae	559292	524	0.462446988973705	0.187022900763358	0.0343511450381679	0.104961832061068	0.83	-0.021	1.08022	0
P39973	SaPS	train	0	NoPS	YEL074W	Saccharomyces cerevisiae	559292	112	0.428273809523809	0.232142857142857	0.660714285714285	0.0625		-0.349	-1.28457	0
Q3E7B9	SaPS	train	0	NoPS	YOR008C-A	Saccharomyces cerevisiae	559292	74	0.549999999999999	0.121621621621621	0.162162162162162	0.0		-0.438	-2.85137	0
P36126	SaPS	train	0	NoPS	SPO14	Saccharomyces cerevisiae	559292	1683	0.418901432626923	0.280451574569221	0.0249554367201426	0.0926916221033868	1.23	-0.016	1.31104	0
Q06053	SaPS	train	0	NoPS	DUS3	Saccharomyces cerevisiae	559292	668	0.420475715236194	0.287425149700598	0.0628742514970059	0.059880239520958	0.59	-0.228	0.935205	0
P38843	SaPS	train	0	NoPS	CHS7	Saccharomyces cerevisiae	559292	316	0.599824191279888	0.113924050632911	0.0	0.050632911392405	-0.05	-0.371	-0.332182	0
P53338	SaPS	train	0	NoPS	MAL13	Saccharomyces cerevisiae	559292	473	0.46955602536998	0.226215644820296	0.0	0.0465116279069767	0.85	-0.333	-0.431011	0
P53276	SaPS	train	0	NoPS	UTP8	Saccharomyces cerevisiae	559292	713	0.474598722144302	0.225806451612903	0.0	0.0869565217391304	0.27	-0.167	0.632052	0
Q05021	SaPS	train	0	NoPS	TAF7	Saccharomyces cerevisiae	559292	590	0.376798493408661	0.425423728813559	0.489830508474576	0.284745762711864	0.53	-0.467	1.19479	0
Q12344	SaPS	train	0	NoPS	GYP5	Saccharomyces cerevisiae	559292	894	0.415610241113596	0.293064876957494	0.313199105145413	0.0626398210290827	1.11	-0.152	0.939469	1
A0A023PYK2	SaPS	train	0	NoPS	YPR170C	Saccharomyces cerevisiae	559292	111	0.485385385385385	0.171171171171171	0.0	0.117117117117117		-0.25	-1.33738	0
P40341	SaPS	train	0	NoPS	YTA12	Saccharomyces cerevisiae	559292	825	0.436579124579125	0.303030303030303	0.0484848484848484	0.0909090909090909	1.84	-0.098	1.24447	0
P53320	SaPS	train	0	NoPS	MTM1	Saccharomyces cerevisiae	559292	366	0.496539162112933	0.188524590163934	0.0	0.0	0.38	-0.229	-0.212786	0
Q07748	SaPS	train	0	NoPS	THI13	Saccharomyces cerevisiae	559292	340	0.465686274509803	0.255882352941176	0.0	0.0	0.67	-0.261	0.309835	0
Q07555	SaPS	train	0	NoPS	YDL129W	Saccharomyces cerevisiae	559292	291	0.394234440626193	0.319587628865979	0.326460481099656	0.0584192439862542	1.14	-0.348	0.261286	0
P52918	SaPS	train	0	NoPS	MSN5	Saccharomyces cerevisiae	559292	1224	0.479974582425554	0.251633986928104	0.0351307189542483	0.0	-0.09	-0.309	0.281068	0
P25567	SaPS	train	0	NoPS	SRO9	Saccharomyces cerevisiae	559292	434	0.386405529953915	0.221198156682027	0.417050691244239	0.313364055299539	1.77	0.435	0.83306	0
P50087	SaPS	train	0	NoPS	MIC26	Saccharomyces cerevisiae	559292	233	0.443013829279923	0.278969957081545	0.0	0.0515021459227467	-0.63	-0.378	-0.141204	0
P40571	SaPS	train	0	NoPS	RPR2	Saccharomyces cerevisiae	559292	144	0.423302469135802	0.256944444444444	0.0	0.0	0.25	-0.253	-0.158258	0
Q35811	SaPS	train	0	NoPS	Q0092	Saccharomyces cerevisiae	559292	46	0.578743961352657	0.0869565217391304	0.195652173913043	0.326086956521739			-3.24316	0
Q3E798	SaPS	train	0	NoPS	MIM2	Saccharomyces cerevisiae	559292	87	0.462452107279693	0.264367816091954	1.0	0.183908045977011		-0.565	-0.776719	0
Q3E7B7	SaPS	train	0	NoPS	YDL085C-A	Saccharomyces cerevisiae	559292	68	0.299673202614378	0.5	1.0	0.441176470588235		-0.526	0.0655052	0
Q07535	SaPS	train	0	NoPS	YDL118W	Saccharomyces cerevisiae	559292	126	0.548853615520282	0.198412698412698	0.0	0.126984126984126		-0.519	-1.02378	0
P04046	SaPS	train	0	NoPS	ADE4	Saccharomyces cerevisiae	559292	510	0.46553376906318	0.249019607843137	0.0	0.0	0.25	0.025	0.973594	0
P25620	SaPS	train	0	NoPS	YCR022C	Saccharomyces cerevisiae	559292	114	0.479629629629629	0.19298245614035	0.0	0.245614035087719		-0.402	-1.21987	0
O13575	SaPS	train	0	NoPS	YPR177C	Saccharomyces cerevisiae	559292	123	0.535140018066847	0.130081300813008	0.0	0.300813008130081		-0.332	-1.40173	0
P49686	SaPS	train	0	NoPS	NUP42	Saccharomyces cerevisiae	559292	430	0.454728682170541	0.0651162790697674	0.0	0.241860465116279	5.79	0.304	2.23258	0
Q3E7Z3	SaPS	train	0	NoPS	YIR018C-A	Saccharomyces cerevisiae	559292	45	0.442222222222222	0.244444444444444	1.0	0.133333333333333			-1.29307	0
P36073	SaPS	train	0	NoPS	YKL115C	Saccharomyces cerevisiae	559292	130	0.538376068376068	0.161538461538461	0.0	0.0		-0.436	-1.18272	0
