UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil	Phos freq	DeepPhase
Q02446	hSaPS	train	0	hNoPS	SP4	Homo sapiens	9606	784	0.451544785	0.11734693877551	0.086734693877551	0.271683673469387	2.84	0.357	0.717601	0	0.025510204081632654	0.37505603
Q02447	hSaPS	train	0	hNoPS	SP3	Homo sapiens	9606	781	0.452852468	0.137003841229193	0.0832266325224071	0.186939820742637	1.77	0.212	1.22456	0	0.014084507042253521	
Q02505	hSaPS	train	0	hNoPS	MUC3A	Homo sapiens	9606	3323	0.475875213	0.078844417694854	0.0	0.649413180860668	2.47	-0.137	-0.652994	0	0.003912127595546194	
Q02509	hSaPS	train	0	hNoPS	OC90	Homo sapiens	9606	477	0.483601211	0.218029350104821	0.10482180293501	0.0419287211740041	0.83	-0.338	-0.294038	0	0.018867924528301886	
Q02577	hSaPS	train	0	hNoPS	HEN2	Homo sapiens	9606	135	0.430946502	0.303703703703703	0.74074074074074	0.348148148148148		-0.409	-0.399712	0	0.007407407407407408	0.9999007
Q02747	hSaPS	train	0	hNoPS	GUC2A	Homo sapiens	9606	115	0.502608696	0.208695652173913	0.6	0.165217391304347		-0.423	-0.959071	0	0.0	
Q02817	hSaPS	train	0	hNoPS	MUC2	Homo sapiens	9606	5179	0.449404647	0.0892064105039582	0.0200810967368217	0.566518632940722	4.0	-0.086	-0.43307	0	0.0019308746862328635	
Q02818	hSaPS	train	0	hNoPS	NUCB1	Homo sapiens	9606	461	0.387876597	0.353579175704989	0.188720173535791	0.164859002169197	1.17	-0.153	0.246715	0	0.039045553145336226	0.97868675
Q02833	hSaPS	train	0	hNoPS	RASF7	Homo sapiens	9606	373	0.456121537	0.222520107238605	0.17426273458445	0.332439678284182	2.07	-0.089	-0.580791	0	0.013404825737265416	0.22050792
Q02930	hSaPS	train	0	hNoPS	CREB5	Homo sapiens	9606	508	0.402515311	0.163385826771653	0.0	0.283464566929133	3.04	0.206	-0.256908	1	0.01968503937007874	0.99391806
Q03060	hSaPS	train	0	hNoPS	CREM	Homo sapiens	9606	345	0.45294686	0.205797101449275	0.0	0.0666666666666666	1.02	0.11	-0.100512	1	0.02318840579710145	0.5475491
Q03112	hSaPS	train	0	hNoPS	MECOM	Homo sapiens	9606	1230	0.413568202	0.261788617886178	0.0170731707317073	0.0691056910569105	2.41	-0.056	0.93514	0	0.026016260162601626	0.97955096
Q03113	hSaPS	train	0	hNoPS	GNA12	Homo sapiens	9606	381	0.45984252	0.301837270341207	0.0	0.11023622047244	-0.51	-0.374	0.472846	0	0.007874015748031496	0.21441694
Q03154	hSaPS	train	0	hNoPS	ACY1	Homo sapiens	9606	408	0.467565359	0.223039215686274	0.0	0.0367647058823529	0.63	-0.357	-0.0850424	0	0.004901960784313725	
Q03169	hSaPS	train	0	hNoPS	TNAP2	Homo sapiens	9606	654	0.469520897	0.253822629969418	0.119266055045871	0.123853211009174	0.8	-0.238	0.0868557	0	0.016819571865443424	0.65712905
Q03188	hSaPS	train	0	hNoPS	CENPC	Homo sapiens	9606	943	0.387522093	0.306468716861081	0.00318133616118769	0.0583244962884411	0.85	-0.225	1.2306	0	0.07741251325556733	0.9433934
Q03395	hSaPS	train	0	hNoPS	ROM1	Homo sapiens	9606	351	0.525197847	0.148148148148148	0.0569800569800569	0.262108262108262	1.02	-0.238	0.348779	0	0.008547008547008548	0.4706375
Q03403	hSaPS	train	0	hNoPS	TFF2	Homo sapiens	9606	129	0.478983635	0.193798449612403	0.0	0.124031007751937		-0.382	-1.06811	0	0.007751937984496124	
Q03426	hSaPS	train	0	hNoPS	KIME	Homo sapiens	9606	396	0.50667789	0.196969696969696	0.0	0.0202020202020202	-0.53	-0.267	0.201988	0	0.007575757575757576	
Q03468	hSaPS	train	0	hNoPS	ERCC6	Homo sapiens	9606	1493	0.418404406	0.287340924313462	0.0636302746148693	0.087742799732083	1.55	-0.258	1.42685	0	0.021433355659745478	
Q03828	hSaPS	train	0	hNoPS	EVX2	Homo sapiens	9606	476	0.47254902	0.159663865546218	0.109243697478991	0.352941176470588	6.5	0.054	1.11501	0	0.0	
Q04323	hSaPS	train	0	hNoPS	UBXN1	Homo sapiens	9606	297	0.389861579	0.356902356902356	0.572390572390572	0.299663299663299	5.67	-0.249	0.461902	0	0.04040404040404041	0.36669862
Q04609	hSaPS	train	0	hNoPS	FOLH1	Homo sapiens	9606	750	0.4648	0.218666666666666	0.0	0.0266666666666666	2.04	-0.101	1.19456	0	0.005333333333333333	
Q04656	hSaPS	train	0	hNoPS	ATP7A	Homo sapiens	9606	1500	0.51077037	0.196	0.0	0.0306666666666666	0.25	-0.138	0.593859	0	0.03333333333333333	0.62702084
Q04671	hSaPS	train	0	hNoPS	P	Homo sapiens	9606	838	0.54046672	0.170644391408114	0.0536992840095465	0.126491646778042	1.2	-0.197	-0.208196	0	0.002386634844868735	
Q04741	hSaPS	train	0	hNoPS	EMX1	Homo sapiens	9606	257	0.436143537	0.214007782101167	0.151750972762645	0.159533073929961	0.43	-0.144	0.93545	0	0.0	0.9999168
Q04756	hSaPS	train	0	hNoPS	HGFA	Homo sapiens	9606	655	0.466853265	0.178625954198473	0.0	0.0763358778625954	3.85	-0.191	0.556076	0	0.0	
Q04771	hSaPS	train	0	hNoPS	ACVR1	Homo sapiens	9606	509	0.479982537	0.216110019646365	0.0	0.0589390962671905	0.73	-0.244	0.253314	0	0.005893909626719057	0.9959765
Q04900	hSaPS	train	0	hNoPS	MUC24	Homo sapiens	9606	197	0.504624929	0.116751269035533	0.0	0.228426395939086	1.5	-0.175	-1.33685	0	0.005076142131979695	
Q04941	hSaPS	train	0	hNoPS	PLP2	Homo sapiens	9606	152	0.58501462	0.131578947368421	0.0	0.0	-1.13	-0.477	-1.74226	0	0.019736842105263157	
Q05215	hSaPS	train	0	hNoPS	EGR4	Homo sapiens	9606	589	0.45898887	0.203735144312393	0.117147707979626	0.205432937181663	2.13	-0.186	0.655869	0	0.003395585738539898	
Q05513	hSaPS	train	0	hNoPS	KPCZ	Homo sapiens	9606	592	0.447728979	0.282094594594594	0.00337837837837837	0.0	0.65	-0.376	0.655787	0	0.02195945945945946	0.49616557
Q05707	hSaPS	train	0	hNoPS	COEA1	Homo sapiens	9606	1796	0.463746597	0.206570155902004	0.0412026726057906	0.114142538975501	5.74	0.118	1.71111	0	0.011135857461024499	0.9999882
Q05925	hSaPS	train	0	hNoPS	HME1	Homo sapiens	9606	392	0.432227891	0.183673469387755	0.255102040816326	0.410714285714285	4.44	0.025	0.936447	0	0.00510204081632653	1.0
Q05932	hSaPS	train	0	hNoPS	FOLC	Homo sapiens	9606	587	0.482737081	0.178875638841567	0.0	0.0885860306643952	0.15	-0.184	0.134751	0	0.005110732538330494	
Q05BV3	hSaPS	train	0	hNoPS	EMAL5	Homo sapiens	9606	1969	0.474239603	0.235144743524631	0.0	0.0289487049263585	1.43	-0.201	1.41562	0	0.00558659217877095	
Q05C16	hSaPS	train	0	hNoPS	LRC63	Homo sapiens	9606	580	0.465804598	0.218965517241379	0.0	0.0189655172413793	0.36	-0.292	-0.058971	0	0.0017241379310344827	0.5811141
Q05DH4	hSaPS	train	0	hNoPS	F16A1	Homo sapiens	9606	1040	0.478814103	0.225961538461538	0.075	0.0778846153846153	1.95	-0.228	-0.0927364	0	0.0038461538461538464	0.54637295
Q06136	hSaPS	train	0	hNoPS	KDSR	Homo sapiens	9606	332	0.518641232	0.192771084337349	0.0	0.0451807228915662	-0.12	-0.288	-0.0961505	0	0.02710843373493976	
Q06141	hSaPS	train	0	hNoPS	REG3A	Homo sapiens	9606	175	0.472507937	0.165714285714285	0.0	0.0971428571428571	2.84	-0.295	-0.487303	0	0.0	0.4598292
Q06187	hSaPS	train	0	hNoPS	BTK	Homo sapiens	9606	659	0.438340921	0.261001517450682	0.0	0.054628224582701	0.13	-0.15	0.552808	0	0.05007587253414264	0.7561898
Q06190	hSaPS	train	0	hNoPS	P2R3A	Homo sapiens	9606	1150	0.439816425	0.261739130434782	0.0521739130434782	0.0443478260869565	0.55	-0.131	0.665213	0	0.023478260869565216	0.96079767
Q06250	hSaPS	train	0	hNoPS	WIT1	Homo sapiens	9606	92	0.419806763	0.17391304347826	1.0	0.130434782608695		-0.21	-0.391202	0	0.021739130434782608	
Q06416	hSaPS	train	0	hNoPS	P5F1B	Homo sapiens	9606	359	0.456484061	0.194986072423398	0.0334261838440111	0.225626740947075	3.94	-0.137	1.2126	0	0.013927576601671309	0.5452051
Q06432	hSaPS	train	0	hNoPS	CCG1	Homo sapiens	9606	222	0.537887888	0.175675675675675	0.0	0.184684684684684	-0.24	-0.496	-1.32829	0	0.009009009009009009	
Q06481	hSaPS	train	0	hNoPS	APLP2	Homo sapiens	9606	763	0.435590505	0.293577981651376	0.0	0.163826998689384	2.31	-0.363	0.313037	0	0.01703800786369594	0.7876362
Q06546	hSaPS	train	0	hNoPS	GABPA	Homo sapiens	9606	454	0.456436613	0.262114537444933	0.0	0.0	-0.81	-0.164	-0.118269	0	0.015418502202643172	0.5341676
Q06643	hSaPS	train	0	hNoPS	TNFC	Homo sapiens	9606	244	0.501229508	0.163934426229508	0.0	0.081967213114754	0.52	-0.161	1.26646	0	0.0	0.9173187
Q06710	hSaPS	train	0	hNoPS	PAX8	Homo sapiens	9606	450	0.447530864	0.162222222222222	0.0	0.0844444444444444	2.99	0.015	0.677562	0	0.006666666666666667	0.50149214
Q06945	hSaPS	train	0	hNoPS	SOX4	Homo sapiens	9606	474	0.446343179	0.196202531645569	0.727848101265822	0.5042194092827	5.73	0.147	2.09055	0	0.029535864978902954	0.5551245
Q07011	hSaPS	train	0	hNoPS	TNR9	Homo sapiens	9606	255	0.464923747	0.211764705882352	0.0	0.0784313725490196	2.0	-0.189	-0.138329	0	0.0	0.4546177
Q07075	hSaPS	train	0	hNoPS	AMPE	Homo sapiens	9606	957	0.456612098	0.22257053291536	0.0	0.0344827586206896	1.27	-0.203	0.602909	0	0.003134796238244514	0.70711994
Q07092	hSaPS	train	0	hNoPS	COGA1	Homo sapiens	9606	1604	0.425498753	0.183291770573566	0.0	0.493142144638404	5.27	0.131	4.24257	0	0.008104738154613466	0.72740966
Q07108	hSaPS	train	0	hNoPS	CD69	Homo sapiens	9606	199	0.454103853	0.195979899497487	0.0	0.0552763819095477	-0.89	-0.278	-0.162734	0	0.005025125628140704	
Q07325	hSaPS	train	0	hNoPS	CXCL9	Homo sapiens	9606	125	0.439466667	0.288	0.655999999999999	0.44		-0.442	0.26733	0	0.0	
Q07444	hSaPS	train	0	hNoPS	NKG2E	Homo sapiens	9606	240	0.461435185	0.2125	0.1	0.0	-0.45	-0.282	-0.227177	0	0.004166666666666667	0.85343736
Q07507	hSaPS	train	0	hNoPS	DERM	Homo sapiens	9606	201	0.433222775	0.203980099502487	0.0	0.129353233830845	1.22	-0.103	-0.346867	0	0.009950248756218905	0.93370205
Q075Z2	hSaPS	train	0	hNoPS	BSPH1	Homo sapiens	9606	132	0.461616162	0.242424242424242	0.0	0.0		-0.562	-0.865339	0	0.0	
Q07617	hSaPS	train	0	hNoPS	SPAG1	Homo sapiens	9606	926	0.419618431	0.312095032397408	0.0	0.0475161987041036	0.96	-0.043	1.09384	0	0.029157667386609073	0.16462086
Q07687	hSaPS	train	0	hNoPS	DLX2	Homo sapiens	9606	328	0.425304878	0.115853658536585	0.192073170731707	0.274390243902439	4.66	0.231	1.26773	0	0.018292682926829267	0.9935428
Q07699	hSaPS	train	0	hNoPS	SCN1B	Homo sapiens	9606	218	0.495463812	0.247706422018348	0.0	0.137614678899082	-2.15	-0.488	-0.61111	0	0.0045871559633027525	
Q07812	hSaPS	train	0	hNoPS	BAX	Homo sapiens	9606	192	0.493923611	0.223958333333333	0.0729166666666666	0.0	-1.48	-0.325	0.135748	0	0.0625	
Q07820	hSaPS	train	0	hNoPS	MCL1	Homo sapiens	9606	350	0.473238095	0.251428571428571	0.111428571428571	0.22	1.99	-0.273	0.996676	0	0.04285714285714286	0.75953484
Q07837	hSaPS	train	0	hNoPS	SLC31	Homo sapiens	9606	685	0.451370641	0.220437956204379	0.0423357664233576	0.0452554744525547	0.54	-0.117	0.773484	0	0.0072992700729927005	0.7373763
Q07864	hSaPS	train	0	hNoPS	DPOE1	Homo sapiens	9606	2286	0.460960436	0.258530183727034	0.0135608048993875	0.02668416447944	1.15	-0.202	0.767309	0	0.008311461067366578	0.21483362
Q07890	hSaPS	train	0	hNoPS	SOS2	Homo sapiens	9606	1332	0.443435102	0.262012012012012	0.11036036036036	0.0848348348348348	3.55	-0.122	0.412618	0	0.024024024024024024	0.9469194
Q07973	hSaPS	train	0	hNoPS	CP24A	Homo sapiens	9606	514	0.459187203	0.245136186770428	0.0	0.0	-0.13	-0.21	-0.0250423	0	0.01556420233463035	0.6498703
Q08043	hSaPS	train	0	hNoPS	ACTN3	Homo sapiens	9606	901	0.443704526	0.281908990011098	0.0	0.0399556048834628	-0.08	-0.236	0.513244	0	0.025527192008879023	
Q08050	hSaPS	train	0	hNoPS	FOXM1	Homo sapiens	9606	763	0.431556721	0.233289646133682	0.376146788990825	0.0668414154652686	1.67	-0.126	0.282113	0	0.04062909567496723	0.9567306
Q08116	hSaPS	train	0	hNoPS	RGS1	Homo sapiens	9606	209	0.439659755	0.287081339712918	0.0	0.0	-0.11	-0.343	-0.422778	0	0.004784688995215311	
Q08188	hSaPS	train	0	hNoPS	TGM3	Homo sapiens	9606	693	0.473897707	0.206349206349206	0.0	0.0331890331890331	1.3	-0.093	1.04531	0	0.01875901875901876	
Q08289	hSaPS	train	0	hNoPS	CACB2	Homo sapiens	9606	660	0.403821549	0.281818181818181	0.218181818181818	0.157575757575757	1.96	-0.134	0.63295	0	0.019696969696969695	
Q08334	hSaPS	train	0	hNoPS	I10R2	Homo sapiens	9606	325	0.47217094	0.187692307692307	0.083076923076923	0.0369230769230769	-0.99	-0.281	-0.268604	0	0.021538461538461538	0.84248686
Q08345	hSaPS	train	0	hNoPS	DDR1	Homo sapiens	9606	913	0.472398686	0.208105147864184	0.0	0.161007667031763	2.32	-0.08	0.837634	0	0.019715224534501644	0.47426468
Q08380	hSaPS	train	0	hNoPS	LG3BP	Homo sapiens	9606	585	0.485052232	0.191452991452991	0.0	0.0102564102564102	0.65	-0.11	0.0258754	0	0.022222222222222223	
Q08426	hSaPS	train	0	hNoPS	ECHP	Homo sapiens	9606	723	0.480252036	0.221300138312586	0.0456431535269709	0.0428769017980636	1.01	-0.27	0.800764	0	0.029045643153526972	
Q08462	hSaPS	train	0	hNoPS	ADCY2	Homo sapiens	9606	1091	0.514308993	0.19340054995417	0.0	0.0687442713107241	0.47	-0.255	0.322446	0	0.007332722273143905	
Q08499	hSaPS	train	0	hNoPS	PDE4D	Homo sapiens	9606	809	0.425106441	0.250927070457354	0.177997527812113	0.103831891223733	1.33	0.053	0.301438	0	0.0407911001236094	0.49370006
Q08623	hSaPS	train	0	hNoPS	HDHD1	Homo sapiens	9606	228	0.496296296	0.232456140350877	0.0	0.0	0.44	-0.427	-0.625861	0	0.008771929824561403	
Q08629	hSaPS	train	0	hNoPS	TICN1	Homo sapiens	9606	439	0.425310048	0.271070615034168	0.123006833712984	0.0797266514806378	2.08	-0.266	0.683688	0	0.018223234624145785	0.5557249
Q08722	hSaPS	train	0	hNoPS	CD47	Homo sapiens	9606	323	0.566597867	0.154798761609907	0.021671826625387	0.0526315789473684	-0.6	-0.407	-0.338471	0	0.0030959752321981426	0.98754
Q08828	hSaPS	train	0	hNoPS	ADCY1	Homo sapiens	9606	1119	0.518220634	0.194816800714924	0.0	0.109025915996425	1.09	-0.104	0.523078	0	0.009830205540661306	0.76569146
Q08AD1	hSaPS	train	0	hNoPS	CAMP2	Homo sapiens	9606	1489	0.416618163	0.280053727333781	0.15446608462055	0.116856950973807	2.38	-0.081	0.801941	0	0.056413700470114174	0.51447785
Q08AG5	hSaPS	train	0	hNoPS	ZN844	Homo sapiens	9606	666	0.424591258	0.261261261261261	0.0	0.0	1.03	-0.308	0.441009	0	0.015015015015015015	
Q08AG7	hSaPS	train	0	hNoPS	MZT1	Homo sapiens	9606	82	0.52696477	0.207317073170731	1.0	0.182926829268292		-0.467	-1.7764	0	0.012195121951219513	
Q08AI6	hSaPS	train	0	hNoPS	S38AB	Homo sapiens	9606	406	0.581335523	0.108374384236453	0.0	0.105911330049261	0.42	-0.224	-0.497431	0	0.0049261083743842365	
Q08AI8	hSaPS	train	0	hNoPS	MB214	Homo sapiens	9606	447	0.494680587	0.208053691275167	0.0	0.046979865771812	0.17	-0.268	-0.22097	0	0.013422818791946308	0.9806338
Q09013	hSaPS	train	0	hNoPS	DMPK	Homo sapiens	9606	629	0.486627804	0.238473767885532	0.0	0.119236883942766	2.54	-0.311	0.351212	0	0.006359300476947536	0.99985754
Q09327	hSaPS	train	0	hNoPS	MGAT3	Homo sapiens	9606	533	0.447112779	0.24202626641651	0.0450281425891182	0.099437148217636	0.99	-0.228	0.715771	0	0.001876172607879925	
Q09428	hSaPS	train	0	hNoPS	ABCC8	Homo sapiens	9606	1581	0.523114766	0.188488298545224	0.0	0.0733712839974699	0.51	-0.239	0.19828	1	0.004427577482605946	0.9744801
Q09MP3	hSaPS	train	0	hNoPS	R51A2	Homo sapiens	9606	1159	0.424628511	0.268334771354616	0.0301984469370146	0.0578084555651423	0.26	-0.016	0.846226	0	0.011216566005176877	
Q0D2I5	hSaPS	train	0	hNoPS	IFFO1	Homo sapiens	9606	559	0.431842576	0.277280858676207	0.071556350626118	0.266547406082289	3.61	-0.036	0.405316	0	0.017889087656529516	
Q0D2K0	hSaPS	train	0	hNoPS	NIPA4	Homo sapiens	9606	466	0.556151645	0.137339055793991	0.092274678111588	0.120171673819742	1.62	-0.27	-0.0782959	0	0.002145922746781116	
Q0D2K3	hSaPS	train	0	hNoPS	RIPP1	Homo sapiens	9606	151	0.459234731	0.245033112582781	0.14569536423841	0.397350993377483	-0.8	-0.378	-1.05573	0	0.0	
Q0D2K5	hSaPS	train	0	hNoPS	EGFEM	Homo sapiens	9606	195	0.433675214	0.225641025641025	0.0	0.0	2.68	-0.264	0.102407	0	0.015384615384615385	
Q0GE19	hSaPS	train	0	hNoPS	NTCP7	Homo sapiens	9606	340	0.590751634	0.117647058823529	0.0	0.141176470588235	-0.89	-0.368	-0.751578	0	0.0	0.9924126
Q0IIM8	hSaPS	train	0	hNoPS	TBC8B	Homo sapiens	9606	1120	0.464404762	0.253571428571428	0.0	0.0303571428571428	0.33	-0.309	0.463094	0	0.016964285714285713	0.39151433
Q0JRZ9	hSaPS	train	0	hNoPS	FCHO2	Homo sapiens	9606	810	0.446927298	0.234567901234567	0.0	0.0876543209876543	1.81	-0.106	0.61227	0	0.040740740740740744	0.43746945
Q0P140	hSaPS	train	0	hNoPS	YA037	Homo sapiens	9606	79	0.527285513	0.126582278481012	1.0	0.0		-0.32	-1.4272	0	0.0	
Q0P5N6	hSaPS	train	0	hNoPS	ARL16	Homo sapiens	9606	197	0.508234631	0.197969543147208	0.0	0.0	1.1	-0.384	-0.0541194	0	0.0	
Q0P5P2	hSaPS	train	0	hNoPS	CQ067	Homo sapiens	9606	90	0.427901235	0.266666666666666	1.0	0.155555555555555		-0.542	-1.95344	0	0.011111111111111112	
Q0P670	hSaPS	train	0	hNoPS	SPEM2	Homo sapiens	9606	501	0.400953648	0.203592814371257	0.10379241516966	0.195608782435129	3.3	-0.108	0.127694	0	0.01996007984031936	
Q0P6D2	hSaPS	train	0	hNoPS	DIK1C	Homo sapiens	9606	419	0.483744365	0.226730310262529	0.0	0.205250596658711	-0.26	-0.274	0.196793	0	0.0	
Q0P6D6	hSaPS	train	0	hNoPS	CCD15	Homo sapiens	9606	951	0.397488024	0.29968454258675	0.0126182965299684	0.0893796004206098	2.51	-0.171	0.824484	0	0.013669821240799159	0.52655816
Q0P6H9	hSaPS	train	0	hNoPS	TMM62	Homo sapiens	9606	643	0.518368758	0.160186625194401	0.0	0.110419906687402	0.65	-0.196	0.216494	0	0.0015552099533437014	0.9832351
Q0PNE2	hSaPS	train	0	hNoPS	ELP6	Homo sapiens	9606	266	0.505889724	0.206766917293233	0.0	0.0488721804511278	0.07	-0.347	-0.111392	0	0.011278195488721804	0.35038072
Q0VAA2	hSaPS	train	0	hNoPS	LR74A	Homo sapiens	9606	488	0.479986339	0.227459016393442	0.055327868852459	0.0	-0.69	-0.269	0.583323	0	0.006147540983606557	
Q0VAF6	hSaPS	train	0	hNoPS	SYCN	Homo sapiens	9606	134	0.475538972	0.194029850746268	0.0	0.0597014925373134		-0.413	-0.74921	0	0.014925373134328358	
Q0VAQ4	hSaPS	train	0	hNoPS	SMAGP	Homo sapiens	9606	97	0.532187858	0.185567010309278	0.90721649484536	0.0		-0.557	-1.8627	0	0.05154639175257732	0.29678425
Q0VD83	hSaPS	train	0	hNoPS	APOBR	Homo sapiens	9606	1097	0.397437456	0.31905195989061	0.789425706472196	0.2616226071103	3.01	-0.28	2.11734	0	0.018231540565177756	
Q0VD86	hSaPS	train	0	hNoPS	INCA1	Homo sapiens	9606	236	0.417231638	0.23728813559322	0.182203389830508	0.0805084745762711	0.95	-0.247	-0.352536	0	0.012711864406779662	0.87433326
Q0VDD7	hSaPS	train	0	hNoPS	CS057	Homo sapiens	9606	668	0.413190286	0.239520958083832	0.79940119760479	0.061377245508982	3.07	-0.142	1.5709	0	0.016467065868263474	0.30990735
Q0VDD8	hSaPS	train	0	hNoPS	DYH14	Homo sapiens	9606	3507	0.471786586	0.245794126033647	0.0	0.0359281437125748	1.63	-0.204	0.848546	0	0.005988023952095809	0.3914236
Q0VDI3	hSaPS	train	0	hNoPS	TM267	Homo sapiens	9606	215	0.552971576	0.144186046511627	0.0	0.0	-0.87	-0.459	-1.24623	0	0.0	0.25026953
Q0VF96	hSaPS	train	0	hNoPS	CGNL1	Homo sapiens	9606	1302	0.380303806	0.341781874039938	0.0330261136712749	0.0768049155145929	1.75	-0.117	1.08064	0	0.03533026113671275	0.25698268
Q0VG73	hSaPS	train	0	hNoPS	YC023	Homo sapiens	9606	95	0.455321637	0.178947368421052	0.694736842105263	0.0		-0.265	-0.410151	0	0.0	
Q0VG99	hSaPS	train	0	hNoPS	MESP2	Homo sapiens	9606	397	0.429331094	0.15617128463476	0.214105793450881	0.17632241813602	4.49	0.251	0.584434	0	0.005037783375314861	
Q0VGL1	hSaPS	train	0	hNoPS	LTOR4	Homo sapiens	9606	99	0.502805836	0.212121212121212	0.696969696969697	0.0		-0.426	-0.234104	0	0.010101010101010102	0.99537367
Q0ZLH3	hSaPS	train	0	hNoPS	PJVK	Homo sapiens	9606	352	0.484027778	0.24715909090909	0.0	0.034090909090909	0.3	-0.409	0.303252	0	0.002840909090909091	0.46463734
Q10469	hSaPS	train	0	hNoPS	MGAT2	Homo sapiens	9606	447	0.464628387	0.225950782997762	0.0	0.046979865771812	0.03	-0.226	0.0786553	0	0.013422818791946308	0.47435394
Q10471	hSaPS	train	0	hNoPS	GALT2	Homo sapiens	9606	571	0.445183888	0.257443082311733	0.0	0.0280210157618213	1.01	-0.192	1.04834	0	0.014010507880910683	0.8987835
Q10571	hSaPS	train	0	hNoPS	MN1	Homo sapiens	9606	1320	0.417373737	0.139393939393939	0.670454545454545	0.295454545454545	7.82	0.711	2.41017	0	0.016666666666666666	0.46500966
Q10587	hSaPS	train	0	hNoPS	TEF	Homo sapiens	9606	303	0.419105244	0.31023102310231	0.303630363036303	0.237623762376237	0.62	-0.435	0.399206	1	0.013201320132013201	
Q10588	hSaPS	train	0	hNoPS	BST1	Homo sapiens	9606	318	0.476030748	0.226415094339622	0.0	0.0880503144654088	-0.21	-0.335	-0.15192	0	0.0031446540880503146	
Q10589	hSaPS	train	0	hNoPS	BST2	Homo sapiens	9606	180	0.503209877	0.233333333333333	0.0	0.288888888888888	-2.09	-0.442	-0.856893	0	0.022222222222222223	0.6051982
Q10713	hSaPS	train	0	hNoPS	MPPA	Homo sapiens	9606	525	0.48226455	0.228571428571428	0.0	0.0819047619047619	2.08	-0.121	0.324096	0	0.007619047619047619	0.55280423
Q107X0	hSaPS	train	0	hNoPS	KRIP1	Homo sapiens	9606	134	0.423217247	0.119402985074626	1.0	0.201492537313432		-0.087	-1.4557	0	0.0	
Q11203	hSaPS	train	0	hNoPS	SIAT6	Homo sapiens	9606	375	0.498311111	0.224	0.0	0.056	0.6	-0.216	0.271838	0	0.018666666666666668	
Q11206	hSaPS	train	0	hNoPS	SIA4C	Homo sapiens	9606	333	0.482215549	0.231231231231231	0.0	0.039039039039039	0.81	-0.297	-0.03058	0	0.012012012012012012	
Q12766	hSaPS	train	0	hNoPS	HMGX3	Homo sapiens	9606	1538	0.458922121	0.219765929778933	0.00845253576072821	0.112483745123537	2.41	-0.18	0.589694	0	0.005201560468140442	0.99983835
Q12767	hSaPS	train	0	hNoPS	TMM94	Homo sapiens	9606	1356	0.494870534	0.188790560471976	0.0	0.108407079646017	1.7	-0.238	0.167373	0	0.017699115044247787	0.99986386
Q12770	hSaPS	train	0	hNoPS	SCAP	Homo sapiens	9606	1279	0.502406394	0.182173573103987	0.0	0.0789679437060203	2.04	-0.191	0.553168	0	0.012509773260359656	
Q12789	hSaPS	train	0	hNoPS	TF3C1	Homo sapiens	9606	2109	0.440150677	0.277382645803698	0.0	0.0782361308677098	1.28	-0.174	1.09466	0	0.029871977240398292	0.99992394
Q12791	hSaPS	train	0	hNoPS	KCMA1	Homo sapiens	9606	1236	0.491648688	0.198220064724919	0.0768608414239482	0.0938511326860841	1.82	0.16	0.72536	0	0.025080906148867314	
Q12797	hSaPS	train	0	hNoPS	ASPH	Homo sapiens	9606	758	0.412430372	0.307387862796833	0.112137203166226	0.155672823218997	1.67	-0.096	1.11331	0	0.03562005277044855	0.375613
Q12816	hSaPS	train	0	hNoPS	TROP	Homo sapiens	9606	1431	0.48610917	0.13906359189378	0.00978336827393431	0.3340321453529	8.08	0.065	2.17582	0	0.009783368273934312	0.998657
Q12824	hSaPS	train	0	hNoPS	SNF5	Homo sapiens	9606	385	0.435988456	0.275324675324675	0.0	0.0311688311688311	0.48	-0.372	-0.0159271	0	0.02077922077922078	0.7836021
Q12830	hSaPS	train	0	hNoPS	BPTF	Homo sapiens	9606	3046	0.406843219	0.268877216021011	0.236703873933026	0.240315167432698	3.73	0.271	1.2569	0	0.040380827314510835	0.35969278
Q12836	hSaPS	train	0	hNoPS	ZP4	Homo sapiens	9606	540	0.487469136	0.172222222222222	0.0	0.0425925925925925	1.05	-0.259	-0.203638	0	0.022222222222222223	
